popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,track_genre
35,0.852,0.246,126549,0.171,0,11,0.195,-14.435,0,0.0298,81.235,0.205,Jazz
36,0.786,0.557,-1,0.293,0.929,1,0.105,-13.909,0,0.0457,156.944,0.139,Jazz
38,0.211,0.651,189933,0.868,0.00162,4,0.145,-8.83,1,0.296,95.528,0.662,Jazz
39,0.715,0.544,201827,0.352,0.84,4,0.15,-12.795,0,0.0569,179.955,0.961,Jazz
45,0.543,0.595,246907,0.557,0,2,0.176,-8.305,1,0.0253,90.177,0.415,Jazz
35,0.35,0.82,168293,0.0944,0.896,11,0.101,-15.297,0,0.0425,93.077,0.582,Jazz
43,0.834,0.657,123799,0.137,0.769,8,0.104,-19.201,0,0.325,117.926,0.415,Jazz
57,0.995,0.384,280027,0.036,0.94,4,0.13,-25.958,0,0.0449,172.997,0.116,Jazz
37,0.855,0.489,194171,0.451,0.00255,11,0.251,-9.86,0,0.0353,170.871,0.874,Jazz
35,0.751,0.51,233627,0.581,0.00144,12,0.134,-10.637,1,0.139,89.155,0.247,Jazz
56,0.205,0.808,170464,0.235,0.000745,2,0.327,-12.663,0,0.356,90.494,0.608,Jazz
37,0.647,0.34,455760,0.187,0.58,9,0.0948,-18.404,0,0.0333,140.563,0.225,Jazz
37,7.00E-05,0.844,229873,0.415,0.63,8,0.417,-7.468,1,0.0664,90.009,0.978,Jazz
50,0.147,0.716,-1,0.687,0,5,0.152,-10.46,0,0.0389,120.592,0.641,Jazz
46,0.518,0.678,227493,0.284,0,4,0.0936,-13.055,0,0.0666,111.27,0.536,Jazz
55,0.249,0.672,-1,0.603,0.00277,6,0.127,-7.777,0,0.0333,113.194,0.655,Jazz
37,0.187,0.634,394160,0.573,0.821,2,0.133,-9.819,1,0.0298,113.999,0.126,Jazz
36,0.393,0.576,214787,0.464,0,4,0.106,-9.396,0,0.0472,84.001,0.171,Jazz
41,0.0324,0.819,218880,0.839,0,9,0.11,-6.721,0,0.118,124.931,0.911,Jazz
50,0.056,0.821,385987,0.53,0.0767,2,0.15,-8.752,0,0.0348,118.022,0.941,Jazz
43,0.373,0.587,298798,0.528,0.693,2,0.109,-10.793,0,0.0393,133.983,0.502,Jazz
49,0.136,0.479,137195,0.422,0.83,6,0.129,-10.357,0,0.212,136.753,0.743,Jazz
33,0.669,0.614,-1,0.438,0.577,6,0.118,-11.088,0,0.0404,95.081,0.632,Jazz
61,0.637,0.523,445458,0.697,0.000107,1,0.263,-12.51,1,0.0454,104.299,0.874,Jazz
37,0.266,0.606,297800,0.933,0,10,0.125,-6.594,1,0.157,92.002,0.362,Jazz
59,0.00877,0.473,300267,0.867,0.688,6,0.0571,-8.824,0,0.158,94.091,0.153,Jazz
56,0.98,0.484,190800,0.0823,2.47E-06,11,0.159,-11.273,0,0.0364,127.089,0.191,Jazz
28,0.892,0.557,-1,0.115,0.778,11,0.143,-21.195,1,0.0387,99.225,0.0994,Jazz
28,0.104,0.75,-1,0.44,0.121,12,0.114,-7.487,0,0.0292,95.968,0.683,Jazz
37,0.0246,0.68,311333,0.409,0.914,10,0.0757,-8.695,0,0.0898,180.893,0.427,Jazz
42,0.833,0.771,-1,0.388,0.00207,1,0.172,-12.743,0,0.0368,97.79,0.72,Jazz
41,0.788,0.487,169560,0.258,0.000213,9,0.0776,-11.801,1,0.0361,96.645,0.516,Jazz
35,0.739,0.58,343840,0.662,0.00357,10,0.503,-7.582,1,0.0493,82.019,0.718,Jazz
54,0.493,0.672,162333,0.355,3.97E-05,11,0.156,-7.645,1,0.06,141.487,0.79,Jazz
37,0.412,0.678,171602,0.446,0.000189,8,0.119,-11.002,0,0.104,105.981,0.652,Jazz
39,0.416,0.485,271000,0.432,0.00674,4,0.197,-8.261,0,0.0324,74.769,0.214,Jazz
39,0.0363,0.461,438133,0.434,0.00577,4,0.26,-12.738,1,0.0345,140.804,0.474,Jazz
30,0.0165,0.223,418507,0.729,0.449,7,0.218,-6.935,0,0.0447,68.585,0.338,Jazz
35,0.152,0.467,239107,0.313,0.00151,2,0.116,-9.473,1,0.0282,76.81,0.0789,Jazz
43,0.899,0.489,269291,0.142,0.00333,6,0.104,-16.016,1,0.0579,75.534,0.332,Jazz
37,0.00258,0.423,133813,0.462,0.0949,2,0.099,-7.628,0,0.0962,120.247,0.182,Jazz
33,0.753,0.442,392840,0.374,0.912,9,0.615,-19.553,1,0.0383,133.285,0.472,Jazz
35,0.951,0.773,167133,0.215,0.928,4,0.111,-15.697,0,0.0528,109.745,0.708,Jazz
34,0.0524,0.651,302720,0.783,0.797,8,0.415,-4.453,0,0.0249,88.297,0.244,Jazz
37,0.941,0.449,465056,0.168,0.219,11,0.117,-19.436,0,0.0317,123.618,0.141,Jazz
34,0.000436,0.3,585400,0.99,0.00704,10,0.285,-3.643,1,0.188,125.12,0.108,Jazz
42,0.199,0.291,607787,0.437,0.000206,1,0.0762,-10.486,1,0.0363,78.17,0.219,Jazz
34,0.0119,0.11,61863,0.268,0.831,3,0.267,-17.598,0,0.0388,153.906,0.0449,Jazz
32,0.847,0.616,371000,0.339,0.837,4,0.146,-13.482,1,0.0444,97.696,0.386,Jazz
38,0.214,0.254,271120,0.497,0.111,3,0.0821,-11.458,1,0.0491,171.8,0.197,Jazz
59,0.974,0.376,325787,0.111,0.849,6,0.0874,-20.011,0,0.0531,63.963,0.107,Jazz
27,0.218,0.517,292418,0.449,0.898,10,0.175,-14.723,0,0.0327,78.995,0.142,Jazz
43,0.0973,0.783,386267,0.411,0.697,12,0.0599,-19.591,0,0.087,100.897,0.85,Jazz
42,0.363,0.748,321920,0.75,0.857,11,0.203,-6.356,1,0.0318,109.992,0.642,Jazz
37,0.732,0.592,497560,0.332,0.66,9,0.717,-15.609,1,0.0606,95.07,0.621,Jazz
37,0.0256,0.654,404787,0.601,0.59,1,0.105,-8.205,0,0.0372,91.011,0.407,Jazz
43,0.911,0.271,228575,0.221,0.804,3,0.705,-18.495,0,0.0399,73.612,0.156,Jazz
41,0.486,0.639,276827,0.766,0,7,0.128,-7.579,0,0.0474,155.521,0.936,Jazz
47,0.975,0.618,273800,0.0772,0.919,1,0.107,-21.306,0,0.0514,104.691,0.36,Jazz
57,0.699,0.53,110236,0.121,0.934,5,0.101,-11.614,1,0.0481,79.999,0.433,Jazz
43,0.87,0.526,159560,0.125,0,8,0.119,-14.848,0,0.0436,123.687,0.394,Jazz
34,0.758,0.335,250480,0.218,1.52E-06,11,0.0849,-12.309,1,0.0328,121.139,0.317,Jazz
34,0.867,0.274,405520,0.121,0.000251,11,0.0856,-16.588,1,0.0332,99.487,0.189,Jazz
47,0.486,0.623,182507,0.286,4.44E-05,1,0.0884,-13.288,1,0.0991,79.106,0.734,Jazz
34,0.428,0.512,643545,0.64,0.00447,2,0.693,-12.263,1,0.0761,159.814,0.411,Jazz
46,0.445,0.763,134655,0.504,0.926,3,0.11,-8.62,1,0.304,176.852,0.386,Jazz
37,0.622,0.537,304653,0.521,0.859,7,0.12,-11.084,0,0.0432,135.589,0.781,Jazz
38,0.969,0.373,122227,0.0581,0.000195,7,0.11,-15.698,0,0.0501,169.963,0.123,Jazz
52,0.197,0.678,377639,0.683,0.667,8,0.0458,-9.802,0,0.0295,102.612,0.904,Jazz
42,0.224,0.705,211812,0.57,0.475,9,0.076,-9.216,1,0.0777,103.026,0.469,Jazz
44,0.0102,0.71,238753,0.686,0.866,11,0.102,-6.418,1,0.0289,117.994,0.702,Jazz
33,0.88,0.626,168133,0.178,0.901,2,0.0846,-14.544,1,0.0475,136.257,0.634,Jazz
38,0.11,0.418,318178,0.652,0.535,1,0.354,-11.112,1,0.0748,80.451,0.607,Jazz
47,0.729,0.681,247613,0.676,0.924,6,0.1,-11.41,1,0.037,94.985,0.452,Jazz
35,0.0193,0.378,182667,0.537,3.21E-05,4,0.0786,-10.849,1,0.0507,129.71,0.166,Jazz
46,0.862,0.755,238093,0.436,0.0363,11,0.222,-10.018,0,0.0807,117.343,0.607,Jazz
45,0.265,0.222,1121253,0.597,0.155,9,0.411,-10.924,1,0.056,80.654,0.251,Jazz
41,0.317,0.904,216173,0.63,0,10,0.0962,-6.291,0,0.294,94.953,0.526,Jazz
32,0.58,0.616,384067,0.448,0.244,11,0.395,-11.77,0,0.0486,107.986,0.473,Jazz
42,0.936,0.503,294773,0.274,0.899,1,0.246,-14.458,0,0.0613,116.809,0.556,Jazz
59,0.0616,0.576,245640,0.673,0.00601,6,0.114,-11.383,1,0.0307,168.413,0.57,Jazz
40,0.165,0.616,241227,0.599,0.813,4,0.141,-13.144,0,0.0424,81.722,0.449,Jazz
41,0.000413,0.613,273710,0.842,0.00684,11,0.32,-8.154,1,0.089,104.341,0.444,Jazz
47,0.843,0.447,113293,0.487,0,11,0.177,-6.783,1,0.062,182.516,0.696,Jazz
41,0.839,0.808,85751,0.215,0.953,7,0.104,-12.354,0,0.368,78.026,0.896,Jazz
34,0.0944,0.716,194664,0.653,0.832,3,0.105,-5.045,0,0.148,179.507,0.815,Jazz
55,0.611,0.499,199160,0.874,0.000639,4,0.0703,-4.586,1,0.097,97.317,0.861,Jazz
47,0.0381,0.824,386893,0.643,0.808,5,0.217,-10.206,0,0.0449,124.017,0.962,Jazz
32,0.929,0.768,-1,0.0797,0,2,0.125,-13.645,1,0.0563,113.261,0.607,Jazz
46,0.0361,0.709,226213,0.869,0,4,0.0639,-5.013,1,0.181,128.175,0.727,Jazz
36,0.834,0.428,314360,0.3,0.00259,4,0.0575,-10.515,1,0.0386,170.805,0.226,Jazz
43,0.91,0.368,156544,0.364,6.36E-06,12,0.137,-6.002,0,0.059,73.202,0.405,Jazz
45,0.811,0.618,-1,0.388,0.00026,9,0.0854,-9.605,0,0.0534,172.849,0.77,Jazz
50,0.156,0.635,309724,0.874,0,8,0.245,-4.693,0,0.176,89.895,0.632,Jazz
41,0.789,0.656,210240,0.309,0.00786,12,0.357,-9.725,1,0.0371,110.872,0.245,Jazz
33,0.984,0.337,178133,0.29,0.00224,1,0.224,-7.47,1,0.0271,80.135,0.443,Jazz
39,0.213,0.504,213507,0.792,3.49E-05,9,0.33,-6.492,0,0.0611,83.83,0.883,Jazz
53,0.223,0.778,132430,0.387,0.626,12,0.303,-8.55,0,0.128,94.93,0.853,Jazz
31,0.953,0.267,221800,0.426,0.902,1,0.151,-11.856,1,0.0382,127.525,0.314,Jazz
46,0.901,0.368,286423,0.197,2.22E-06,9,0.128,-12.884,0,0.0346,81.97,0.175,Jazz
40,0.0525,0.781,304027,0.975,0.912,12,0.342,-5.253,1,0.035,102.992,0.816,Jazz
37,0.315,0.914,198933,0.367,4.43E-05,5,0.0907,-18.444,1,0.303,93.339,0.806,Jazz
31,0.25,0.663,367187,0.676,0.617,9,0.102,-9.164,1,0.0755,96.623,0.586,Jazz
41,0.581,0.576,167308,0.462,0,9,0.0884,-9.962,1,0.0424,119.716,0.881,Jazz
52,0.441,0.774,156107,0.502,0.0193,2,0.158,-5.371,1,0.108,95.084,0.736,Jazz
33,0.282,0.641,399000,0.471,0.139,10,0.0854,-11.82,0,0.0331,101.384,0.578,Jazz
55,0.9,0.412,372493,0.195,0.709,12,0.106,-10.288,1,0.0331,133.918,0.0778,Jazz
51,0.468,0.629,227520,0.621,0.000192,9,0.131,-7.313,0,0.0286,114.992,0.591,Jazz
37,0.192,0.404,314693,0.775,0.891,6,0.0757,-8.34,1,0.122,202.823,0.784,Jazz
32,0.661,0.766,199987,0.75,0.741,9,0.121,-5.056,1,0.0519,89.958,0.833,Jazz
43,0.549,0.365,144200,0.37,0,12,0.396,-10.784,1,0.0332,70.696,0.571,Jazz
33,0.785,0.306,202533,0.0461,0.822,8,0.11,-22.275,1,0.0317,138.747,0.039,Jazz
31,0.545,0.535,86126,0.741,0.923,3,0.141,-2.588,1,0.162,78.985,0.731,Jazz
29,0.185,0.645,320573,0.568,0.00774,8,0.129,-9.702,0,0.034,88.877,0.716,Jazz
39,0.402,0.418,130636,0.648,0.858,6,0.0927,-10.455,1,0.0351,81.705,0.724,Jazz
0,0.961,0.28,170500,0.222,0.912,1,0.11,-14.899,0,0.0367,76.171,0.209,Jazz
53,0.147,0.771,263280,0.492,0.638,4,0.1,-8.568,1,0.0532,85.987,0.601,Jazz
39,0.858,0.676,176718,0.438,0.0534,5,0.112,-14.717,1,0.0344,110.48,0.656,Jazz
45,0.128,0.685,149625,0.147,0.899,10,0.0767,-16.253,0,0.0532,154.078,0.407,Jazz
38,0.989,0.377,178027,0.0165,0.112,11,0.133,-21.268,0,0.0389,76.02,0.172,Jazz
45,0.959,0.392,376546,0.119,0.682,9,0.0972,-18.487,1,0.039,103.886,0.179,Jazz
44,0.0301,0.485,353667,0.727,0.758,3,0.163,-7.257,0,0.0462,87.349,0.391,Jazz
48,0.347,0.34,449507,0.558,0.907,5,0.0888,-11.91,0,0.0351,82.901,0.412,Jazz
54,0.948,0.765,202638,0.303,0.0146,6,0.0982,-15.028,0,0.0356,133.023,0.707,Jazz
37,0.683,0.324,61773,0.303,0.84,2,0.105,-13.744,1,0.0342,110.464,0.0794,Jazz
44,0.0233,0.494,336547,0.98,0.479,9,0.225,-4.795,1,0.0565,181.689,0.955,Jazz
34,0.0161,0.761,-1,0.66,0.911,4,0.0507,-6.576,1,0.0345,93.95,0.224,Jazz
41,0.804,0.823,233920,0.305,0.00846,9,0.143,-12.405,0,0.0391,124.687,0.878,Jazz
54,0.0746,0.801,344000,0.597,0.38,4,0.0856,-6.983,1,0.0559,120.012,0.72,Jazz
29,0.126,0.414,1162733,0.486,0.646,8,0.753,-10.957,0,0.129,170.012,0.374,Jazz
34,0.863,0.471,208920,0.481,0.0885,4,0.205,-10.691,0,0.0281,100.562,0.414,Jazz
37,0.804,0.407,262467,0.151,0.966,9,0.0929,-17.756,1,0.0337,119.543,0.0887,Jazz
48,0.911,0.249,275947,0.194,6.76E-06,11,0.118,-12.846,1,0.0301,88.098,0.167,Jazz
45,0.0747,0.687,291840,0.8,0.377,4,0.12,-7.682,1,0.0327,147.028,0.944,Jazz
43,0.699,0.711,187690,0.929,0.00096,4,0.293,-5.264,0,0.17,110.064,0.759,Jazz
43,0.649,0.541,349000,0.721,0.872,1,0.195,-13.458,0,0.0378,128,0.136,Jazz
46,0.977,0.485,192893,0.0377,0.00649,9,0.0856,-16.477,1,0.0291,80.334,0.205,Jazz
38,0.719,0.752,177488,0.214,8.31E-05,4,0.0982,-13.233,1,0.0557,98.55,0.574,Jazz
43,2.71E-05,0.337,692853,0.873,0.11,6,0.149,-7.415,1,0.0667,107.415,0.186,Jazz
34,0.554,0.584,278960,0.724,0.0195,11,0.371,-8.329,1,0.339,109.94,0.736,Jazz
52,0.0564,0.651,203427,0.868,0.268,1,0.282,-5.536,0,0.0506,121.017,0.962,Jazz
50,0.229,0.603,388507,0.473,0.00384,6,0.151,-13.539,0,0.0517,109.896,0.279,Jazz
41,0.67,0.646,286000,0.771,0,12,0.093,-6.028,1,0.057,90.06,0.782,Jazz
40,0.995,0.487,274120,0.032,0.929,1,0.117,-24.825,0,0.0538,68.383,0.0911,Jazz
62,0.466,0.653,302191,0.351,0,9,0.107,-12.776,1,0.648,116.605,0.309,Jazz
33,0.87,0.383,500226,0.16,0.951,1,0.107,-19.497,0,0.0361,132.791,0.0397,Jazz
41,0.000315,0.666,-1,0.534,0.596,12,0.225,-6.421,0,0.0453,88.097,0.452,Jazz
46,0.412,0.467,299507,0.316,0.000351,1,0.094,-12.072,0,0.0297,81.013,0.252,Jazz
41,0.605,0.433,324573,0.241,0.0213,4,0.117,-16.252,1,0.0437,83.365,0.121,Jazz
41,0.319,0.516,217867,0.6,0.829,2,0.365,-10.766,0,0.0513,97.906,0.787,Jazz
30,0.0907,0.894,104584,0.485,0.737,5,0.103,-6.468,0,0.0987,82.572,0.552,Jazz
45,0.476,0.544,441360,0.657,0.0463,4,0.298,-7.457,0,0.0406,118.226,0.714,Jazz
40,0.87,0.314,256720,0.504,5.73E-06,1,0.0942,-4.999,0,0.0318,147.175,0.274,Jazz
32,0.851,0.327,182427,0.149,1.18E-05,5,0.187,-14.635,1,0.0868,72.585,0.258,Jazz
40,0.0141,0.665,121280,0.788,0.897,2,0.422,-5.757,0,0.0725,189.88,0.658,Jazz
44,0.0042,0.955,328600,0.574,0.681,11,0.0719,-9.93,0,0.103,126.999,0.616,Jazz
60,0.872,0.597,513502,0.471,0.707,6,0.686,-8.24,0,0.038,123.177,0.575,Jazz
44,0.0211,0.725,181403,0.98,0.0103,5,0.385,-5.225,1,0.0659,96.602,0.503,Jazz
41,0.514,0.656,284427,0.465,0.03,6,0.0719,-12.114,1,0.0241,98.338,0.498,Jazz
43,0.953,0.468,192693,0.163,0.637,4,0.103,-11.927,1,0.0304,107.538,0.42,Jazz
35,0.000612,0.292,301613,0.97,0.403,3,0.308,-3.615,1,0.132,109.8,0.351,Jazz
55,0.793,0.66,150003,0.355,0.783,7,0.179,-9.883,0,0.0776,80.013,0.704,Jazz
38,0.994,0.446,509027,0.0329,0.927,2,0.101,-19.265,1,0.0355,64.368,0.151,Jazz
28,0.606,0.585,-1,0.362,0.872,6,0.103,-11.318,0,0.0486,136.765,0.47,Jazz
45,0.979,0.375,289080,0.0357,0.000738,3,0.175,-24.723,1,0.0434,100.884,0.169,Jazz
41,0.0251,0.75,287000,0.895,5.34E-05,2,0.0316,-5.622,0,0.0635,108.965,0.921,Jazz
40,0.794,0.42,-1,0.346,0.836,8,0.259,-19.334,0,0.0312,90.802,0.553,Jazz
41,0.581,0.576,285600,0.598,0.45,1,0.31,-10.108,1,0.0361,77.901,0.779,Jazz
52,0.0402,0.807,96592,0.265,0.93,4,0.0866,-7.969,0,0.279,160.369,0.617,Jazz
42,0.766,0.776,-1,0.452,0.582,4,0.07,-13.225,0,0.0339,111.468,0.761,Jazz
57,0.422,0.489,622520,0.679,6.92E-06,11,0.13,-4.899,0,0.0326,95.813,0.658,Jazz
43,0.813,0.492,160840,0.359,0,4,0.0901,-10.522,0,0.0388,105.186,0.727,Jazz
43,0.221,0.471,370027,0.476,1.94E-06,11,0.15,-6.995,0,0.159,90.896,0.188,Jazz
46,0.585,0.332,447000,0.285,0.28,1,0.0837,-13.385,0,0.0307,99.765,0.0395,Jazz
41,0.843,0.723,199402,0.478,0.941,2,0.0916,-13.058,0,0.0331,124.41,0.608,Jazz
39,0.35,0.674,151899,0.477,0.883,1,0.116,-8.523,1,0.272,157.866,0.502,Jazz
45,0.0278,0.337,-1,0.732,0.921,5,0.106,-10.68,1,0.0428,151.499,0.508,Jazz
45,0.728,0.427,202227,0.13,0.00254,1,0.197,-18.891,1,0.0287,84.198,0.169,Jazz
40,0.685,0.793,311600,0.321,0.63,8,0.0851,-15.151,1,0.0453,124.105,0.647,Jazz
37,0.115,0.49,131500,0.415,0.865,4,0.184,-10.324,1,0.312,150.02,0.294,Jazz
49,0.257,0.698,-1,0.605,0.302,5,0.102,-8.493,1,0.0653,88.033,0.467,Jazz
58,0.878,0.548,110745,0.299,0.718,6,0.124,-13.825,0,0.331,78.156,0.289,Jazz
30,0.915,0.479,124400,0.217,0.000816,4,0.0853,-11.499,0,0.0291,74.864,0.364,Jazz
41,0.712,0.45,176467,0.236,0.824,1,0.0769,-20.823,0,0.0346,108.757,0.463,Jazz
42,0.0331,0.462,1237960,0.545,0.0719,9,0.126,-12.217,1,0.0486,110.828,0.494,Jazz
30,0.53,0.636,353533,0.609,0.593,8,0.0796,-12.331,0,0.0319,108.809,0.389,Jazz
45,0.378,0.769,341204,0.637,0.674,2,0.205,-9.218,0,0.0403,117.999,0.878,Jazz
36,0.0587,0.699,237006,0.763,0.495,10,0.0624,-4.521,1,0.0815,103.104,0.681,Jazz
33,0.676,0.67,197400,0.341,0.871,4,0.268,-11.04,0,0.0519,154.552,0.459,Jazz
53,0.163,0.871,464453,0.459,0.279,1,0.052,-13.183,0,0.069,114.004,0.325,Jazz
38,0.00623,0.409,120533,0.819,1.23E-05,8,0.267,-7.014,0,0.0495,125.076,0.0319,Jazz
36,0.381,0.367,336800,0.58,0,9,0.0845,-8.722,0,0.188,200.909,0.435,Jazz
51,0.628,0.606,128497,0.644,0.862,10,0.133,-8.661,1,0.0305,93.928,0.743,Jazz
40,0.369,0.666,344480,0.478,4.76E-06,10,0.0704,-6.896,0,0.0275,98.298,0.647,Jazz
34,0.034,0.744,215173,0.788,3.00E-05,9,0.0687,-6.147,1,0.184,125.663,0.88,Jazz
33,0.312,0.359,487853,0.832,0.829,5,0.153,-8.44,0,0.216,98.681,0.264,Jazz
48,0.609,0.567,244440,0.273,0.393,1,0.101,-16.6,0,0.0493,81.726,0.302,Jazz
39,0.749,0.395,219600,0.219,0.0145,6,0.109,-12.447,0,0.0328,101.615,0.238,Jazz
40,0.675,0.657,203770,0.627,0.00315,5,0.0761,-9.851,0,0.0338,88.077,0.517,Jazz
43,0.937,0.759,91858,0.0751,0.932,3,0.168,-14.77,1,0.0662,85.114,0.685,Jazz
33,0.795,0.416,118133,0.324,0,8,0.08,-7.871,0,0.0323,162.809,0.673,Jazz
64,0.792,0.696,155507,0.547,0,9,0.155,-5.954,0,0.169,73.203,0.623,Jazz
42,0.967,0.573,206427,0.0307,4.11E-06,6,0.123,-20.581,0,0.0482,122.56,0.334,Jazz
36,0.56,0.788,264773,0.68,1.02E-06,12,0.113,-5.649,1,0.0633,94.033,0.949,Jazz
56,0.238,0.477,297493,0.566,0,6,0.122,-12.274,1,0.335,167.907,0.778,Jazz
37,0.717,0.602,-1,0.545,0.0407,6,0.101,-9.993,0,0.0368,93.79,0.343,Jazz
49,0.567,0.657,207812,0.179,0.917,2,0.366,-10.327,1,0.0725,81.995,0.2,Jazz
38,6.22E-05,0.263,268667,0.984,1.45E-05,10,0.177,-4.024,1,0.189,132.045,0.159,Jazz
45,0.00605,0.307,395707,0.547,0.00811,9,0.0775,-10.286,0,0.032,97.617,0.579,Jazz
44,0.477,0.778,269733,0.675,1.01E-05,11,0.0974,-5.502,1,0.057,107.938,0.729,Jazz
49,3.26E-05,0.208,372867,0.945,0.79,5,0.0947,-5.277,1,0.0787,113.292,0.0398,Jazz
37,0.561,0.644,265147,0.528,0.0362,4,0.0481,-9.355,0,0.0275,77.025,0.747,Jazz
31,0.0154,0.686,195187,0.606,0,12,0.0573,-9.564,1,0.29,80.04,0.726,Jazz
31,0.0115,0.648,271453,0.824,0.384,6,0.208,-6.937,0,0.0363,102.322,0.815,Jazz
53,0.8,0.343,505032,0.307,0.467,5,0.664,-14.526,1,0.0521,78.165,0.186,Jazz
46,0.718,0.371,116907,0.0123,0.000311,1,0.113,-35.068,0,0.0492,100.609,0.0366,Jazz
39,0.0818,0.605,203800,0.848,0,4,0.0662,-6.116,1,0.349,90.531,0.702,Jazz
28,0.795,0.474,333760,0.37,0.0178,12,0.106,-14.223,1,0.0448,93.01,0.53,Jazz
50,0.576,0.516,273951,0.55,0,1,0.23,-6.095,0,0.0406,140.994,0.33,Jazz
52,0.728,0.405,285670,0.456,0.6,10,0.375,-9.498,1,0.157,87.721,0.638,Jazz
35,0.000796,0.619,99181,0.546,0.893,5,0.111,-10.348,1,0.193,174.572,0.358,Jazz
48,0.968,0.565,333427,0.115,0.86,2,0.0866,-20.6,1,0.0442,84.385,0.198,Jazz
55,0.00431,0.536,235227,0.787,0.696,12,0.892,-7.036,1,0.0402,165.403,0.437,Jazz
41,0.65,0.496,-1,0.101,0.684,10,0.105,-22.118,1,0.292,59.551,0.62,Jazz
45,0.695,0.607,124560,0.347,0,11,0.121,-12.241,1,0.0369,125.485,0.644,Jazz
34,0.22,0.435,304000,0.566,0.00637,11,0.164,-7.563,0,0.0309,148.798,0.378,Jazz
47,0.558,0.59,532067,0.802,0.699,9,0.164,-5.776,0,0.0371,112.024,0.637,Jazz
45,0.0522,0.41,242000,0.67,0.869,11,0.159,-9.418,1,0.146,119.975,0.179,Jazz
38,0.975,0.382,188787,0.283,0.902,12,0.104,-15.787,1,0.0361,138.966,0.44,Jazz
40,0.346,0.731,172429,0.476,7.18E-06,10,0.113,-9.206,1,0.301,83.981,0.528,Jazz
31,0.964,0.492,83267,0.278,0.941,7,0.172,-15.384,1,0.0381,130.981,0.253,Jazz
33,0.933,0.304,-1,0.126,0.939,10,0.124,-20.634,1,0.0286,84.377,0.307,Jazz
65,0.972,0.515,306173,0.0551,0.915,6,0.0878,-27.383,0,0.0477,50.658,0.176,Jazz
61,0.181,0.613,290160,0.82,1.45E-06,4,0.049,-10.175,1,0.0737,115.125,0.465,Jazz
37,0.0733,0.549,282853,0.833,1.03E-05,4,0.16,-5.646,1,0.0388,99.094,0.965,Jazz
0,0.103,0.517,257640,0.638,0,9,0.0725,-6.455,1,0.0446,165.139,0.62,Jazz
54,0.977,0.551,146093,0.114,0.874,7,0.141,-24.78,0,0.0451,70.141,0.124,Jazz
46,0.173,0.823,189427,0.818,0.0136,2,0.21,-4.396,0,0.18,92.973,0.844,Jazz
41,0.499,0.848,167360,0.823,0.916,2,0.155,-4.021,1,0.0766,125.022,0.862,Jazz
47,0.0275,0.819,218121,0.727,0.0105,5,0.0602,-6.114,0,0.087,95.027,0.534,Jazz
39,0.411,0.735,400400,0.366,0.777,9,0.0838,-14.939,1,0.0486,86.653,0.598,Jazz
45,0.342,0.481,280878,0.396,0.309,5,0.121,-8.154,0,0.166,88.415,0.405,Jazz
47,0.0721,0.84,521867,0.772,0.534,2,0.0536,-9.754,0,0.15,96.999,0.796,Jazz
49,0.0323,0.71,344774,0.674,0.625,8,0.349,-7.997,0,0.0412,152.037,0.585,Jazz
45,0.542,0.786,215413,0.338,0.00987,4,0.109,-14.19,1,0.234,113.878,0.56,Jazz
51,0.996,0.603,176800,0.0443,0.00368,8,0.177,-12.054,1,0.0665,66.082,0.233,Jazz
39,0.986,0.375,186680,0.121,0.00394,12,0.107,-15.591,1,0.0423,90.815,0.257,Jazz
46,0.219,0.701,232160,0.29,0.0141,2,0.406,-10.812,0,0.105,75.845,0.181,Jazz
47,0.908,0.6,171967,0.507,2.15E-05,1,0.124,-5.729,1,0.183,198.488,0.731,Jazz
43,0.676,0.541,51587,0.0337,0,9,0.335,-33.163,0,0.237,128.019,0.397,Jazz
50,0.973,0.481,388040,0.0775,0.933,9,0.108,-20.825,0,0.0509,77.882,0.235,Jazz
33,0.668,0.72,-1,0.209,5.23E-06,1,0.124,-13.376,0,0.0425,98.119,0.287,Jazz
50,0.369,0.55,240873,0.608,1.30E-06,10,0.155,-9.88,0,0.066,92.762,0.588,Jazz
58,0.0768,0.513,128250,0.411,0.884,5,0.287,-7.205,0,0.282,84.712,0.545,Jazz
48,0.842,0.687,-1,0.566,0.871,9,0.122,-9.764,1,0.12,166.7,0.527,Jazz
43,0.701,0.569,219160,0.397,0.894,6,0.124,-16.239,0,0.0363,117.397,0.802,Jazz
51,0.111,0.457,440840,0.548,0.00016,9,0.103,-12.486,0,0.0551,88.8,0.76,Jazz
33,0.179,0.541,263467,0.392,0.0213,3,0.257,-13.363,1,0.111,92.827,0.486,Jazz
27,0.671,0.574,285187,0.366,0.000586,7,0.0934,-11.64,1,0.0418,86.197,0.662,Jazz
46,0.805,0.447,184093,0.304,0,12,0.065,-10.025,1,0.0468,117.01,0.402,Jazz
37,0.0528,0.649,210079,0.862,0.786,1,0.0773,-5.519,0,0.0281,105.552,0.479,Jazz
37,0.138,0.62,287400,0.655,0.118,6,0.336,-7.575,0,0.043,81.996,0.259,Jazz
46,0.58,0.6,358151,0.662,0.952,1,0.1,-8.285,0,0.0941,80.856,0.707,Jazz
41,0.264,0.641,258800,0.89,3.08E-05,8,0.104,-5.08,0,0.0462,98.699,0.905,Jazz
